序号,招聘主题,用人单位,发布日期,浏览次数
394,材料化工类专利代理人及助理,北京英创嘉友知识产权代理事务所（普通合伙）,2021-12-21,143
395,商标代理人助理,北京英创嘉友知识产权代理事务所（普通合伙）,2021-12-21,148
396,机械设计类,北京半导体专用设备研究所（中国电子科技集团公司第四十五研究所）,2021-12-21,143
397,电气设计类,北京半导体专用设备研究所（中国电子科技集团公司第四十五研究所）,2021-12-21,148
398,软件设计类,北京半导体专用设备研究所（中国电子科技集团公司第四十五研究所）,2021-12-21,145
399,光学设计类,北京半导体专用设备研究所（中国电子科技集团公司第四十五研究所）,2021-12-21,142
400,机械助理工程师,深圳市赢合科技股份有限公司,2021-12-21,140
401,电气助理工程师,深圳市赢合科技股份有限公司,2021-12-21,143
402,软件助理工程师（开发方向）,深圳市赢合科技股份有限公司,2021-12-21,143
403,机械工程师,深圳市赢合科技股份有限公司,2021-12-21,146
404,电气工程师,深圳市赢合科技股份有限公司,2021-12-21,141
405,图像算法研究员,佳能医疗系统（中国）有限公司,2021-12-21,145
406,医疗软件工程师,佳能医疗系统（中国）有限公司,2021-12-21,147
407,软件助理工程师（实施方向）,深圳市赢合科技股份有限公司,2021-12-21,142
408,软件助理工程师（上位机方向）,深圳市赢合科技股份有限公司,2021-12-21,149
409,工程师,北京汽车研究总院有限公司,2021-12-21,147
410,设备工程师,无锡车联天下信息技术有限公司,2021-12-20,176
411,PS 工程师,无锡车联天下信息技术有限公司,2021-12-20,183
412,NPI 工程师,无锡车联天下信息技术有限公司,2021-12-20,179
413,Labview 工程师,无锡车联天下信息技术有限公司,2021-12-20,178
414,结构工程师,无锡车联天下信息技术有限公司,2021-12-20,179
415,测试工程师,无锡车联天下信息技术有限公司,2021-12-20,173
416,IOS 开发工程师,无锡车联天下信息技术有限公司,2021-12-20,169
417,JAVA 开发工程师,无锡车联天下信息技术有限公司,2021-12-20,170
418,H5 前端工程师,无锡车联天下信息技术有限公司,2021-12-20,172
419,硬件工程师,无锡车联天下信息技术有限公司,2021-12-20,176
420,仪表软件工程师,无锡车联天下信息技术有限公司,2021-12-20,167
421,MCU 软件工程师,无锡车联天下信息技术有限公司,2021-12-20,163
422,集成测试工程师,无锡车联天下信息技术有限公司,2021-12-20,169
423,安卓软件工程师,无锡车联天下信息技术有限公司,2021-12-20,166
424,电芯工程师,华富（江苏）锂电新技术有限公司,2021-12-20,143
425,电子工程师,华富（江苏）锂电新技术有限公司,2021-12-20,138
426,结构工程师,华富（江苏）锂电新技术有限公司,2021-12-20,151
427,SMT 工程师,无锡车联天下信息技术有限公司,2021-12-20,168
428,PQM 工程师,无锡车联天下信息技术有限公司,2021-12-20,166
429,实验室工程师,无锡车联天下信息技术有限公司,2021-12-20,168
430,QE 工程师,无锡车联天下信息技术有限公司,2021-12-20,167
431,电力机车机械设计师、工艺师,中车大同电力机车有限公司,2021-12-20,151
432,市场营销岗,沈阳兴华航空电器有限责任公司,2021-12-20,144
433,设计研发岗,沈阳兴华航空电器有限责任公司,2021-12-20,142
434,生产管理岗,沈阳兴华航空电器有限责任公司,2021-12-20,140
435,高压绝缘研究员（博士）,珠海市睿影科技有限公司,2021-12-20,134
436,中小学教师,桓台县红莲湖学校,2021-12-20,172
437,品牌主播,旷世传声传媒科技有限责任公司,2021-12-20,145
438,直播运营管培生,旷世传声传媒科技有限责任公司,2021-12-20,153
439,攀枝花学院2021年第五批直接考核招聘高层次人才公告,北京磐石活水信息科技有限公司,2021-12-18,146
440,电子工程师,武汉中电通信有限责任公司,2021-12-18,137
441,结构工程师,佛山市芯耀环保科技有限公司,2021-12-17,217
442,研发工程师,佛山市芯耀环保科技有限公司,2021-12-17,147
443,工艺工程师,佛山市芯耀环保科技有限公司,2021-12-17,143
444,品质工程师,佛山市芯耀环保科技有限公司,2021-12-17,145
445,人事行政,佛山市芯耀环保科技有限公司,2021-12-17,140
446,产品策划专员,佛山市芯耀环保科技有限公司,2021-12-17,149
447,渗透测试工程师,杭州安信检测技术有限公司,2021-12-17,151
448,网络安全测评师,杭州安信检测技术有限公司,2021-12-17,144
449,密码测评工程师,杭州安信检测技术有限公司,2021-12-17,144
450,芯片研发工程师,无锡市核力创芯科技有限公司,2021-12-17,143
451,专利工程师,北京龙双利达知识产权代理有限公司西安分公司,2021-12-17,146
452,专利工程师,北京龙双利达知识产权代理有限公司西安分公司,2021-12-17,144
453,专利工程师,北京龙双利达知识产权代理有限公司西安分公司,2021-12-17,144
454,物理层算法工程师,北京慧清科技有限公司,2021-12-16,162
455,数字信号处理工程师,北京慧清科技有限公司,2021-12-16,158
456,射频工程师,北京慧清科技有限公司,2021-12-16,170
457,嵌入式软件工程师,北京慧清科技有限公司,2021-12-16,163
458,嵌入式硬件工程师,北京慧清科技有限公司,2021-12-16,151
459,网络算法工程师,北京慧清科技有限公司,2021-12-16,155
460,交易员,西安天勤汇理私募基金管理有限公司,2021-12-16,154
461,深圳报业集团2022年校园招聘,深圳报业集团,2021-12-16,185
462,猎头管培生,上海岱澳人才信息咨询有限公司,2021-12-16,149
463,博士后工作站-深度学习算法研究员-医疗AI,北京安德医智科技有限公司,2021-12-16,147
464,中国石油大学（北京）,中国石油大学（北京）,2021-12-16,152
465,软件开发工程师,北京宏天信业信息技术股份有限公司,2021-12-16,146
466,电仪工程师,天津利安隆新材料股份有限公司,2021-12-15,173
467,营销培训生,内蒙古伊利实业集团股份有限公司成都第一分公司,2021-12-15,144
468,外贸业务员,上海浦劢实业有限公司,2021-12-15,139
469,特变电工自控设备有限公司2022届校园招聘简章,新疆特变电工自控设备有限公司,2021-12-15,134
470,华为终端 2022届新零售管培生招聘,深圳慧通商务有限公司,2021-12-15,191
471,未来已来 只等你来 ——海南自由贸易港招才引智活动致广大学子的邀请函,国投人力资源服务有限公司,2021-12-15,144
472,管培生,中信证券股份有限公司北京分公司,2021-12-15,164
473,助理工程师,中国建筑股份有限公司国际工程分公司,2021-12-14,152
474,电路设计工程师,华玻视讯（珠海）科技有限公司,2021-12-14,142
475,电商主播,西安巨蛋网络科技有限公司,2021-12-14,144
476,探店达人,西安巨蛋网络科技有限公司,2021-12-14,145
477,销售工程师,上海仪准电子科技有限公司,2021-12-14,142
478,销售工程师,上海仪准电子科技有限公司,2021-12-14,138
479,贴合工程师,华玻视讯（珠海）科技有限公司,2021-12-14,144
480,材料工程师,华玻视讯（珠海）科技有限公司,2021-12-14,141
481,专任教师,绵阳职业技术学院,2021-12-14,154
482,技术储干,珠海市睿影科技有限公司,2021-12-14,148
483,博士招聘-2021下半年“海外学者中国行”欢迎您参加,学术桥（北京）教育科技有限公司,2021-12-14,148
484,博士招聘-2021下半年“海外学者中国行”欢迎您参加,学术桥（北京）教育科技有限公司,2021-12-14,145
485,管培生,通辽梅花生物科技有限公司,2021-12-14,141
486,深圳市创新投资集团有限公司（简称“深创投”）博士后工作站面向社会招收2022级博士研究生,西安创新投资管理有限公司,2021-12-14,169
487,图像算法工程师-三维视觉方向,广州敏视数码科技有限公司,2021-12-13,148
488,单片机软件工程师,广州敏视数码科技有限公司,2021-12-13,169
489,硬件工程师,广州敏视数码科技有限公司,2021-12-13,156
490,C++软件工程师,广州敏视数码科技有限公司,2021-12-13,169
491,技术与研发类,大连东软教育科技集团有限公司,2021-12-13,178
492,全栈软件工程师,萝卜太辣（北京）科技有限公司西安分公司,2021-12-13,155
493,班主任老师,西安西补教育培训学校有限责任公司,2021-12-13,151
494,管培生（人力资源方向）,广州敏视数码科技有限公司,2021-12-13,136
495,管培生（财务方向）,广州敏视数码科技有限公司,2021-12-13,143
496,管培生（工业工程）,广州敏视数码科技有限公司,2021-12-13,146
497,管培生（行政方向）,广州敏视数码科技有限公司,2021-12-13,141
498,海外销售业务员（英语\日语\西班牙语\俄语\德语）,广州敏视数码科技有限公司,2021-12-13,150
499,硬件工程师,深圳市安保科技有限公司,2021-12-13,146
500,嵌入式软件工程师,深圳市安保科技有限公司,2021-12-13,155
501,外贸助理（跟单方向）,广州敏视数码科技有限公司,2021-12-13,139
502,文案策划,广州敏视数码科技有限公司,2021-12-13,137
503,运营推广,广州敏视数码科技有限公司,2021-12-13,138
504,算法工程师,深圳市安保科技有限公司,2021-12-13,143
505,机械工程师,深圳市安保科技有限公司,2021-12-13,137
506,QT开发工程师,深圳市安保科技有限公司,2021-12-13,141
507,嵌入式Linux软件工程师,广州敏视数码科技有限公司,2021-12-13,139
508,图像算法工程师-深度学习方向,广州敏视数码科技有限公司,2021-12-13,141
509,嵌入式图像算法工程师,广州敏视数码科技有限公司,2021-12-13,166
510,软件测试工程师,广州敏视数码科技有限公司,2021-12-13,136
511,教务专员（数据分析、网络应用与管理方向）,西安西补教育培训学校有限责任公司,2021-12-13,136
512,管培生（供应链方向）,广州敏视数码科技有限公司,2021-12-13,137
513,管培生（生产管理方向）,广州敏视数码科技有限公司,2021-12-13,142
514,技术研发人员,福建（泉州）哈工大工程技术研究院,2021-12-13,133
515,品牌设计专员,广州敏视数码科技有限公司,2021-12-13,136
516,黄河科技学院招聘公告2021年黄河科技学院博士招聘公告,北京磐石活水信息科技有限公司,2021-12-11,138
517,智能化研究岗,爱玛科技集团股份有限公司,2021-12-10,151
518,中科院微电子所低功耗智能芯片与系统团队多岗位招聘,中国科学院微电子研究所,2021-12-10,154
519,责任工程师,中建八局第四建设有限公司,2021-12-10,145
520,工艺工程师,苏州臻芯微电子有限公司,2021-12-10,166
521,工艺整合工程师,苏州臻芯微电子有限公司,2021-12-10,150
522,设备工程师,苏州臻芯微电子有限公司,2021-12-10,149
523,生产工程师,苏州臻芯微电子有限公司,2021-12-10,153
524,小米集团2022全球校园招聘-热招岗位,小米科技有限责任公司,2021-12-10,176
525,软件开发,中讯邮电咨询设计院有限公司郑州分公司,2021-12-10,146
526,光缆通信技术研发,中讯邮电咨询设计院有限公司郑州分公司,2021-12-10,145
527,终端测试等孵化业务,中讯邮电咨询设计院有限公司郑州分公司,2021-12-10,143
528,小米集团2022全球校园招聘-热招岗位,小米科技有限责任公司,2021-12-10,156
529,小米集团2022全球校园招聘-热招岗位,小米科技有限责任公司,2021-12-10,176
530,小米集团2022全球校园招聘-热招岗位,小米科技有限责任公司,2021-12-10,154
531,数据分析工程师,广州文远知行科技有限公司,2021-12-10,158
532,超潜管培生（证券研究方向）,锐方（上海）私募基金管理有限公司,2021-12-10,123
533,网络智能应用运营工程师,中讯邮电咨询设计院有限公司郑州分公司,2021-12-10,148
534,电磁兼容检测,中讯邮电咨询设计院有限公司郑州分公司,2021-12-10,142
